"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","02.12.2022 16:00 - 02.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11456","n/e","5751","1832","n/e","n/e","n/e","n/e","1575"
"Sweden (SE)","02.12.2022 17:00 - 02.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11804","n/e","5754","1829","n/e","n/e","n/e","n/e","1625"
"Sweden (SE)","02.12.2022 18:00 - 02.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11748","n/e","5754","1850","n/e","n/e","n/e","n/e","1627"
"Sweden (SE)","02.12.2022 19:00 - 02.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11492","n/e","5754","1838","n/e","n/e","n/e","n/e","1645"
"Sweden (SE)","02.12.2022 20:00 - 02.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10711","n/e","5755","1841","n/e","n/e","n/e","n/e","1642"
"Sweden (SE)","02.12.2022 21:00 - 02.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10387","n/e","5754","1827","n/e","n/e","n/e","n/e","1605"
"Sweden (SE)","02.12.2022 22:00 - 02.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10004","n/e","5753","1814","n/e","n/e","n/e","n/e","1595"
"Sweden (SE)","02.12.2022 23:00 - 03.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9565","n/e","5752","1787","n/e","n/e","n/e","n/e","1567"
"Sweden (SE)","03.12.2022 00:00 - 03.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8990","n/e","5753","1685","n/e","n/e","n/e","n/e","1629"
"Sweden (SE)","03.12.2022 01:00 - 03.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8748","n/e","5753","1701","n/e","n/e","n/e","n/e","1650"
"Sweden (SE)","03.12.2022 02:00 - 03.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8541","n/e","5753","1685","n/e","n/e","n/e","n/e","1704"
"Sweden (SE)","03.12.2022 03:00 - 03.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8516","n/e","5754","1687","n/e","n/e","n/e","n/e","1696"
"Sweden (SE)","03.12.2022 04:00 - 03.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8524","n/e","5754","1701","n/e","n/e","n/e","n/e","1691"
"Sweden (SE)","03.12.2022 05:00 - 03.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8685","n/e","5754","1697","n/e","n/e","n/e","n/e","1687"
"Sweden (SE)","03.12.2022 06:00 - 03.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9068","n/e","5754","1713","n/e","n/e","n/e","n/e","1693"
"Sweden (SE)","03.12.2022 07:00 - 03.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10108","n/e","5754","1742","n/e","n/e","n/e","n/e","1673"
"Sweden (SE)","03.12.2022 08:00 - 03.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10624","n/e","5754","1826","n/e","n/e","n/e","n/e","1628"
"Sweden (SE)","03.12.2022 09:00 - 03.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11091","n/e","5754","1794","n/e","n/e","n/e","n/e","1624"
"Sweden (SE)","03.12.2022 10:00 - 03.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11384","n/e","5544","1793","n/e","n/e","n/e","n/e","1558"
"Sweden (SE)","03.12.2022 11:00 - 03.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11357","n/e","5543","1795","n/e","n/e","n/e","n/e","1529"
"Sweden (SE)","03.12.2022 12:00 - 03.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11244","n/e","5754","1828","n/e","n/e","n/e","n/e","1528"
"Sweden (SE)","03.12.2022 13:00 - 03.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11246","n/e","5754","1829","n/e","n/e","n/e","n/e","1505"
"Sweden (SE)","03.12.2022 14:00 - 03.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11347","n/e","5754","1798","n/e","n/e","n/e","n/e","1541"
"Sweden (SE)","03.12.2022 15:00 - 03.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11442","n/e","5754","1810","n/e","n/e","n/e","n/e","1584"
"Sweden (SE)","03.12.2022 16:00 - 03.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11465","n/e","5754","1810","n/e","n/e","n/e","n/e","1658"
"Sweden (SE)","03.12.2022 17:00 - 03.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11484","n/e","5755","1810","n/e","n/e","n/e","n/e","1698"
"Sweden (SE)","03.12.2022 18:00 - 03.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11372","n/e","5754","1807","n/e","n/e","n/e","n/e","1731"
"Sweden (SE)","03.12.2022 19:00 - 03.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11220","n/e","5753","1820","n/e","n/e","n/e","n/e","1720"
"Sweden (SE)","03.12.2022 20:00 - 03.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11110","n/e","5754","1811","n/e","n/e","n/e","n/e","1690"
"Sweden (SE)","03.12.2022 21:00 - 03.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10665","n/e","5755","1792","n/e","n/e","n/e","n/e","1646"
"Sweden (SE)","03.12.2022 22:00 - 03.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10498","n/e","5755","1786","n/e","n/e","n/e","n/e","1628"
"Sweden (SE)","03.12.2022 23:00 - 04.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9734","n/e","5754","1695","n/e","n/e","n/e","n/e","1609"
"Sweden (SE)","04.12.2022 00:00 - 04.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9085","n/e","5754","1693","n/e","n/e","n/e","n/e","1608"
"Sweden (SE)","04.12.2022 01:00 - 04.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8576","n/e","5756","1686","n/e","n/e","n/e","n/e","1615"
"Sweden (SE)","04.12.2022 02:00 - 04.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8410","n/e","5756","1686","n/e","n/e","n/e","n/e","1611"
"Sweden (SE)","04.12.2022 03:00 - 04.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8267","n/e","5754","1683","n/e","n/e","n/e","n/e","1601"
"Sweden (SE)","04.12.2022 04:00 - 04.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8294","n/e","5754","1684","n/e","n/e","n/e","n/e","1579"
"Sweden (SE)","04.12.2022 05:00 - 04.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8313","n/e","5753","1684","n/e","n/e","n/e","n/e","1563"
"Sweden (SE)","04.12.2022 06:00 - 04.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8575","n/e","5754","1694","n/e","n/e","n/e","n/e","1516"
"Sweden (SE)","04.12.2022 07:00 - 04.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9144","n/e","5756","1698","n/e","n/e","n/e","n/e","1492"
"Sweden (SE)","04.12.2022 08:00 - 04.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10043","n/e","5754","1701","n/e","n/e","n/e","n/e","1426"
"Sweden (SE)","04.12.2022 09:00 - 04.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10562","n/e","5755","1695","n/e","n/e","n/e","n/e","1393"
"Sweden (SE)","04.12.2022 10:00 - 04.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10926","n/e","5756","1704","n/e","n/e","n/e","n/e","1355"
"Sweden (SE)","04.12.2022 11:00 - 04.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11049","n/e","5754","1715","n/e","n/e","n/e","n/e","1303"
"Sweden (SE)","04.12.2022 12:00 - 04.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11128","n/e","5754","1717","n/e","n/e","n/e","n/e","1281"
"Sweden (SE)","04.12.2022 13:00 - 04.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11197","n/e","5754","1663","n/e","n/e","n/e","n/e","1295"
"Sweden (SE)","04.12.2022 14:00 - 04.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11259","n/e","5754","1657","n/e","n/e","n/e","n/e","1368"
"Sweden (SE)","04.12.2022 15:00 - 04.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11190","n/e","5755","1659","n/e","n/e","n/e","n/e","1475"
"Sweden (SE)","04.12.2022 16:00 - 04.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11383","n/e","5754","1653","n/e","n/e","n/e","n/e","1652"
"Sweden (SE)","04.12.2022 17:00 - 04.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11360","n/e","5753","1702","n/e","n/e","n/e","n/e","1731"
"Sweden (SE)","04.12.2022 18:00 - 04.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11090","n/e","5752","1724","n/e","n/e","n/e","n/e","1800"
"Sweden (SE)","04.12.2022 19:00 - 04.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10844","n/e","5753","1739","n/e","n/e","n/e","n/e","1846"
"Sweden (SE)","04.12.2022 20:00 - 04.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10733","n/e","5754","1742","n/e","n/e","n/e","n/e","1953"
"Sweden (SE)","04.12.2022 21:00 - 04.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10546","n/e","5754","1740","n/e","n/e","n/e","n/e","2090"
"Sweden (SE)","04.12.2022 22:00 - 04.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10120","n/e","5754","1733","n/e","n/e","n/e","n/e","2182"
"Sweden (SE)","04.12.2022 23:00 - 05.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9558","n/e","5754","1726","n/e","n/e","n/e","n/e","2281"
"Sweden (SE)","05.12.2022 00:00 - 05.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8576","n/e","5754","1722","n/e","n/e","n/e","n/e","2411"
"Sweden (SE)","05.12.2022 01:00 - 05.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8252","n/e","5755","1712","n/e","n/e","n/e","n/e","2384"
"Sweden (SE)","05.12.2022 02:00 - 05.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7937","n/e","5756","1729","n/e","n/e","n/e","n/e","2455"
"Sweden (SE)","05.12.2022 03:00 - 05.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7866","n/e","5755","1727","n/e","n/e","n/e","n/e","2520"
"Sweden (SE)","05.12.2022 04:00 - 05.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7975","n/e","5752","1721","n/e","n/e","n/e","n/e","2704"
"Sweden (SE)","05.12.2022 05:00 - 05.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8908","n/e","5753","1728","n/e","n/e","n/e","n/e","2780"
"Sweden (SE)","05.12.2022 06:00 - 05.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9951","n/e","5753","1779","n/e","n/e","n/e","n/e","2878"
"Sweden (SE)","05.12.2022 07:00 - 05.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11149","n/e","5753","1878","n/e","n/e","n/e","n/e","2907"
"Sweden (SE)","05.12.2022 08:00 - 05.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11250","n/e","5753","1869","n/e","n/e","n/e","n/e","3019"
"Sweden (SE)","05.12.2022 09:00 - 05.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11155","n/e","5754","1851","n/e","n/e","n/e","n/e","3182"
"Sweden (SE)","05.12.2022 10:00 - 05.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11175","n/e","5758","1845","n/e","n/e","n/e","n/e","3191"
"Sweden (SE)","05.12.2022 11:00 - 05.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11131","n/e","5758","1793","n/e","n/e","n/e","n/e","3395"
"Sweden (SE)","05.12.2022 12:00 - 05.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11101","n/e","5760","1786","n/e","n/e","n/e","n/e","3416"
"Sweden (SE)","05.12.2022 13:00 - 05.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10999","n/e","5762","1761","n/e","n/e","n/e","n/e","3451"
"Sweden (SE)","05.12.2022 14:00 - 05.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10899","n/e","5759","1815","n/e","n/e","n/e","n/e","3545"
"Sweden (SE)","05.12.2022 15:00 - 05.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10880","n/e","5759","1835","n/e","n/e","n/e","n/e","3635"
"Sweden (SE)","05.12.2022 16:00 - 05.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10779","n/e","5759","1838","n/e","n/e","n/e","n/e","3637"
"Sweden (SE)","05.12.2022 17:00 - 05.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10739","n/e","5757","1839","n/e","n/e","n/e","n/e","3619"
"Sweden (SE)","05.12.2022 18:00 - 05.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10650","n/e","5759","1844","n/e","n/e","n/e","n/e","3561"
"Sweden (SE)","05.12.2022 19:00 - 05.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10553","n/e","5759","1846","n/e","n/e","n/e","n/e","3547"
"Sweden (SE)","05.12.2022 20:00 - 05.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10414","n/e","5758","1871","n/e","n/e","n/e","n/e","3719"
"Sweden (SE)","05.12.2022 21:00 - 05.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10120","n/e","5759","1860","n/e","n/e","n/e","n/e","3803"
"Sweden (SE)","05.12.2022 22:00 - 05.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9988","n/e","5759","1832","n/e","n/e","n/e","n/e","3936"
"Sweden (SE)","05.12.2022 23:00 - 06.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9733","n/e","5756","1722","n/e","n/e","n/e","n/e","4033"
"Sweden (SE)","06.12.2022 00:00 - 06.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6760","n/e","5757","1621","n/e","n/e","n/e","n/e","4349"
"Sweden (SE)","06.12.2022 01:00 - 06.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6429","n/e","5759","1581","n/e","n/e","n/e","n/e","4405"
"Sweden (SE)","06.12.2022 02:00 - 06.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6380","n/e","5756","1566","n/e","n/e","n/e","n/e","4546"
"Sweden (SE)","06.12.2022 03:00 - 06.12.2022 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6392","n/e","5756","1560","n/e","n/e","n/e","n/e","4639"
"Sweden (SE)","06.12.2022 04:00 - 06.12.2022 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6472","n/e","5757","1580","n/e","n/e","n/e","n/e","4668"
"Sweden (SE)","06.12.2022 05:00 - 06.12.2022 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6881","n/e","5757","1665","n/e","n/e","n/e","n/e","4620"
"Sweden (SE)","06.12.2022 06:00 - 06.12.2022 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7366","n/e","5758","1790","n/e","n/e","n/e","n/e","4668"
"Sweden (SE)","06.12.2022 07:00 - 06.12.2022 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8027","n/e","5759","1814","n/e","n/e","n/e","n/e","4670"
"Sweden (SE)","06.12.2022 08:00 - 06.12.2022 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8452","n/e","5762","1806","n/e","n/e","n/e","n/e","4585"
"Sweden (SE)","06.12.2022 09:00 - 06.12.2022 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8755","n/e","5762","1810","n/e","n/e","n/e","n/e","4554"
"Sweden (SE)","06.12.2022 10:00 - 06.12.2022 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8864","n/e","5763","1837","n/e","n/e","n/e","n/e","4389"
"Sweden (SE)","06.12.2022 11:00 - 06.12.2022 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8987","n/e","5762","1825","n/e","n/e","n/e","n/e","4186"
"Sweden (SE)","06.12.2022 12:00 - 06.12.2022 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9135","n/e","5763","1815","n/e","n/e","n/e","n/e","3937"
"Sweden (SE)","06.12.2022 13:00 - 06.12.2022 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9110","n/e","5764","1818","n/e","n/e","n/e","n/e","3799"
"Sweden (SE)","06.12.2022 14:00 - 06.12.2022 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9146","n/e","5765","1815","n/e","n/e","n/e","n/e","3704"
"Sweden (SE)","06.12.2022 15:00 - 06.12.2022 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9431","n/e","5765","1846","n/e","n/e","n/e","n/e","3745"
"Sweden (SE)","06.12.2022 16:00 - 06.12.2022 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9747","n/e","5765","1840","n/e","n/e","n/e","n/e","3639"
"Sweden (SE)","06.12.2022 17:00 - 06.12.2022 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9888","n/e","5765","1854","n/e","n/e","n/e","n/e","3567"
"Sweden (SE)","06.12.2022 18:00 - 06.12.2022 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9866","n/e","5765","1862","n/e","n/e","n/e","n/e","3421"
"Sweden (SE)","06.12.2022 19:00 - 06.12.2022 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9878","n/e","5765","1871","n/e","n/e","n/e","n/e","3327"
"Sweden (SE)","06.12.2022 20:00 - 06.12.2022 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9859","n/e","5761","1888","n/e","n/e","n/e","n/e","3119"
"Sweden (SE)","06.12.2022 21:00 - 06.12.2022 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9801","n/e","5762","1888","n/e","n/e","n/e","n/e","2989"
"Sweden (SE)","06.12.2022 22:00 - 06.12.2022 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9719","n/e","5762","1795","n/e","n/e","n/e","n/e","2865"
"Sweden (SE)","06.12.2022 23:00 - 07.12.2022 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9446","n/e","5761","1782","n/e","n/e","n/e","n/e","2768"
"Sweden (SE)","07.12.2022 00:00 - 07.12.2022 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8842","n/e","5762","1741","n/e","n/e","n/e","n/e","2728"
"Sweden (SE)","07.12.2022 01:00 - 07.12.2022 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8166","n/e","5761","1734","n/e","n/e","n/e","n/e","2616"
"Sweden (SE)","07.12.2022 02:00 - 07.12.2022 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8103","n/e","5762","1748","n/e","n/e","n/e","n/e","2465"
