"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Sweden (SE)","20.01.2024 01:00 - 20.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11381","n/e","5590","869","n/e","0","n/e","n/e","2234"
"Sweden (SE)","20.01.2024 02:00 - 20.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11413","n/e","5588","872","n/e","0","n/e","n/e","2236"
"Sweden (SE)","20.01.2024 03:00 - 20.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11442","n/e","5587","894","n/e","0","n/e","n/e","2301"
"Sweden (SE)","20.01.2024 04:00 - 20.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11453","n/e","5588","904","n/e","0","n/e","n/e","2379"
"Sweden (SE)","20.01.2024 05:00 - 20.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11549","n/e","5583","920","n/e","0","n/e","n/e","2365"
"Sweden (SE)","20.01.2024 06:00 - 20.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11627","n/e","5584","966","n/e","0","n/e","n/e","2316"
"Sweden (SE)","20.01.2024 07:00 - 20.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11928","n/e","5583","1082","n/e","0","n/e","n/e","2289"
"Sweden (SE)","20.01.2024 08:00 - 20.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12108","n/e","5585","1099","n/e","1","n/e","n/e","2304"
"Sweden (SE)","20.01.2024 09:00 - 20.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12128","n/e","5585","1116","n/e","10","n/e","n/e","2225"
"Sweden (SE)","20.01.2024 10:00 - 20.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12114","n/e","5583","1146","n/e","36","n/e","n/e","2109"
"Sweden (SE)","20.01.2024 11:00 - 20.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12126","n/e","5583","1131","n/e","61","n/e","n/e","2082"
"Sweden (SE)","20.01.2024 12:00 - 20.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12066","n/e","5584","1117","n/e","71","n/e","n/e","2104"
"Sweden (SE)","20.01.2024 13:00 - 20.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11953","n/e","5583","1111","n/e","52","n/e","n/e","2395"
"Sweden (SE)","20.01.2024 14:00 - 20.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11805","n/e","5584","1108","n/e","24","n/e","n/e","2666"
"Sweden (SE)","20.01.2024 15:00 - 20.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11652","n/e","5582","1106","n/e","5","n/e","n/e","2988"
"Sweden (SE)","20.01.2024 16:00 - 20.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11241","n/e","5583","1138","n/e","1","n/e","n/e","3659"
"Sweden (SE)","20.01.2024 17:00 - 20.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10865","n/e","5582","1166","n/e","1","n/e","n/e","4455"
"Sweden (SE)","20.01.2024 18:00 - 20.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10256","n/e","5583","1194","n/e","0","n/e","n/e","5550"
"Sweden (SE)","20.01.2024 19:00 - 20.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9831","n/e","5583","1192","n/e","0","n/e","n/e","6578"
"Sweden (SE)","20.01.2024 20:00 - 20.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9126","n/e","5584","1210","n/e","0","n/e","n/e","7533"
"Sweden (SE)","20.01.2024 21:00 - 20.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8547","n/e","5582","1058","n/e","0","n/e","n/e","8350"
"Sweden (SE)","20.01.2024 22:00 - 20.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8292","n/e","5581","991","n/e","0","n/e","n/e","8836"
"Sweden (SE)","20.01.2024 23:00 - 21.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8156","n/e","5580","910","n/e","0","n/e","n/e","9073"
"Sweden (SE)","21.01.2024 00:00 - 21.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8090","n/e","5580","857","n/e","0","n/e","n/e","9204"
"Sweden (SE)","21.01.2024 01:00 - 21.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8045","n/e","5582","831","n/e","0","n/e","n/e","9321"
"Sweden (SE)","21.01.2024 02:00 - 21.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7914","n/e","5580","837","n/e","0","n/e","n/e","9152"
"Sweden (SE)","21.01.2024 03:00 - 21.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7875","n/e","5582","782","n/e","0","n/e","n/e","8734"
"Sweden (SE)","21.01.2024 04:00 - 21.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7867","n/e","5582","790","n/e","0","n/e","n/e","8471"
"Sweden (SE)","21.01.2024 05:00 - 21.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7883","n/e","5583","804","n/e","0","n/e","n/e","8235"
"Sweden (SE)","21.01.2024 06:00 - 21.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7854","n/e","5582","831","n/e","0","n/e","n/e","8166"
"Sweden (SE)","21.01.2024 07:00 - 21.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8213","n/e","5581","841","n/e","0","n/e","n/e","8244"
"Sweden (SE)","21.01.2024 08:00 - 21.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8312","n/e","5580","843","n/e","0","n/e","n/e","8334"
"Sweden (SE)","21.01.2024 09:00 - 21.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8489","n/e","5581","861","n/e","6","n/e","n/e","8614"
"Sweden (SE)","21.01.2024 10:00 - 21.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8618","n/e","5581","881","n/e","23","n/e","n/e","8794"
"Sweden (SE)","21.01.2024 11:00 - 21.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8701","n/e","5580","914","n/e","31","n/e","n/e","9161"
"Sweden (SE)","21.01.2024 12:00 - 21.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8745","n/e","5579","922","n/e","31","n/e","n/e","9470"
"Sweden (SE)","21.01.2024 13:00 - 21.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8538","n/e","5579","935","n/e","20","n/e","n/e","9769"
"Sweden (SE)","21.01.2024 14:00 - 21.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8531","n/e","5579","940","n/e","9","n/e","n/e","10173"
"Sweden (SE)","21.01.2024 15:00 - 21.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8594","n/e","5579","948","n/e","2","n/e","n/e","10344"
"Sweden (SE)","21.01.2024 16:00 - 21.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8582","n/e","5578","938","n/e","0","n/e","n/e","10318"
"Sweden (SE)","21.01.2024 17:00 - 21.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8556","n/e","5581","934","n/e","0","n/e","n/e","10185"
"Sweden (SE)","21.01.2024 18:00 - 21.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8764","n/e","5581","932","n/e","0","n/e","n/e","10034"
"Sweden (SE)","21.01.2024 19:00 - 21.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8544","n/e","5581","926","n/e","0","n/e","n/e","9789"
"Sweden (SE)","21.01.2024 20:00 - 21.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8342","n/e","5580","952","n/e","0","n/e","n/e","9603"
"Sweden (SE)","21.01.2024 21:00 - 21.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7857","n/e","5580","937","n/e","0","n/e","n/e","9409"
"Sweden (SE)","21.01.2024 22:00 - 21.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7630","n/e","5579","917","n/e","0","n/e","n/e","9269"
"Sweden (SE)","21.01.2024 23:00 - 22.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6617","n/e","5578","894","n/e","0","n/e","n/e","9259"
"Sweden (SE)","22.01.2024 00:00 - 22.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5236","n/e","5580","841","n/e","0","n/e","n/e","9270"
"Sweden (SE)","22.01.2024 01:00 - 22.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4568","n/e","5581","805","n/e","0","n/e","n/e","9321"
"Sweden (SE)","22.01.2024 02:00 - 22.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4049","n/e","5581","807","n/e","0","n/e","n/e","9599"
"Sweden (SE)","22.01.2024 03:00 - 22.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3595","n/e","5582","815","n/e","0","n/e","n/e","9881"
"Sweden (SE)","22.01.2024 04:00 - 22.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3683","n/e","5582","825","n/e","0","n/e","n/e","10035"
"Sweden (SE)","22.01.2024 05:00 - 22.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4216","n/e","5580","862","n/e","0","n/e","n/e","10603"
"Sweden (SE)","22.01.2024 06:00 - 22.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5900","n/e","5583","918","n/e","0","n/e","n/e","11121"
"Sweden (SE)","22.01.2024 07:00 - 22.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7186","n/e","5581","968","n/e","0","n/e","n/e","11628"
"Sweden (SE)","22.01.2024 08:00 - 22.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7368","n/e","5583","980","n/e","0","n/e","n/e","11945"
"Sweden (SE)","22.01.2024 09:00 - 22.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7376","n/e","5583","972","n/e","3","n/e","n/e","12037"
"Sweden (SE)","22.01.2024 10:00 - 22.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7274","n/e","5583","984","n/e","8","n/e","n/e","12268"
"Sweden (SE)","22.01.2024 11:00 - 22.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7073","n/e","5586","1015","n/e","14","n/e","n/e","12280"
"Sweden (SE)","22.01.2024 12:00 - 22.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7044","n/e","5584","1034","n/e","22","n/e","n/e","12136"
"Sweden (SE)","22.01.2024 13:00 - 22.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6879","n/e","5584","1031","n/e","23","n/e","n/e","11975"
"Sweden (SE)","22.01.2024 14:00 - 22.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6798","n/e","5582","1016","n/e","16","n/e","n/e","11775"
"Sweden (SE)","22.01.2024 15:00 - 22.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7010","n/e","5582","1013","n/e","3","n/e","n/e","11644"
"Sweden (SE)","22.01.2024 16:00 - 22.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7206","n/e","5574","1035","n/e","0","n/e","n/e","11296"
"Sweden (SE)","22.01.2024 17:00 - 22.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7365","n/e","5568","1067","n/e","0","n/e","n/e","10841"
"Sweden (SE)","22.01.2024 18:00 - 22.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7186","n/e","5576","1098","n/e","0","n/e","n/e","10247"
"Sweden (SE)","22.01.2024 19:00 - 22.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6859","n/e","5583","1080","n/e","0","n/e","n/e","10020"
"Sweden (SE)","22.01.2024 20:00 - 22.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6729","n/e","5581","1085","n/e","0","n/e","n/e","9908"
"Sweden (SE)","22.01.2024 21:00 - 22.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6256","n/e","5581","1068","n/e","0","n/e","n/e","9884"
"Sweden (SE)","22.01.2024 22:00 - 22.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5944","n/e","5580","1026","n/e","0","n/e","n/e","9861"
"Sweden (SE)","22.01.2024 23:00 - 23.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5611","n/e","5579","933","n/e","0","n/e","n/e","9695"
"Sweden (SE)","23.01.2024 00:00 - 23.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4219","n/e","5579","854","n/e","0","n/e","n/e","9790"
"Sweden (SE)","23.01.2024 01:00 - 23.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3699","n/e","5580","877","n/e","0","n/e","n/e","9756"
"Sweden (SE)","23.01.2024 02:00 - 23.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3557","n/e","5579","913","n/e","0","n/e","n/e","9729"
"Sweden (SE)","23.01.2024 03:00 - 23.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3440","n/e","5579","945","n/e","0","n/e","n/e","9748"
"Sweden (SE)","23.01.2024 04:00 - 23.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3641","n/e","5578","955","n/e","0","n/e","n/e","9508"
"Sweden (SE)","23.01.2024 05:00 - 23.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4783","n/e","5579","1033","n/e","0","n/e","n/e","9269"
"Sweden (SE)","23.01.2024 06:00 - 23.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6120","n/e","5579","1061","n/e","0","n/e","n/e","9236"
"Sweden (SE)","23.01.2024 07:00 - 23.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7745","n/e","5578","1092","n/e","0","n/e","n/e","9154"
"Sweden (SE)","23.01.2024 08:00 - 23.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8120","n/e","5580","1118","n/e","1","n/e","n/e","9189"
"Sweden (SE)","23.01.2024 09:00 - 23.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7977","n/e","5581","1149","n/e","10","n/e","n/e","9533"
"Sweden (SE)","23.01.2024 10:00 - 23.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7936","n/e","5582","1119","n/e","31","n/e","n/e","10059"
"Sweden (SE)","23.01.2024 11:00 - 23.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7473","n/e","5809","1112","n/e","53","n/e","n/e","10555"
"Sweden (SE)","23.01.2024 12:00 - 23.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6941","n/e","6036","1118","n/e","73","n/e","n/e","11102"
"Sweden (SE)","23.01.2024 13:00 - 23.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6821","n/e","6036","1116","n/e","70","n/e","n/e","11203"
"Sweden (SE)","23.01.2024 14:00 - 23.01.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6821","n/e","6036","1107","n/e","43","n/e","n/e","11053"
"Sweden (SE)","23.01.2024 15:00 - 23.01.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7514","n/e","6037","1148","n/e","9","n/e","n/e","10966"
"Sweden (SE)","23.01.2024 16:00 - 23.01.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7861","n/e","6037","1208","n/e","1","n/e","n/e","10795"
"Sweden (SE)","23.01.2024 17:00 - 23.01.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8000","n/e","6037","1273","n/e","0","n/e","n/e","10403"
"Sweden (SE)","23.01.2024 18:00 - 23.01.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8288","n/e","6038","1310","n/e","0","n/e","n/e","9877"
"Sweden (SE)","23.01.2024 19:00 - 23.01.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8419","n/e","6038","1308","n/e","0","n/e","n/e","9038"
"Sweden (SE)","23.01.2024 20:00 - 23.01.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8695","n/e","6037","1297","n/e","0","n/e","n/e","8053"
"Sweden (SE)","23.01.2024 21:00 - 23.01.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9081","n/e","6035","1199","n/e","0","n/e","n/e","7126"
"Sweden (SE)","23.01.2024 22:00 - 23.01.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9292","n/e","6036","1081","n/e","0","n/e","n/e","6713"
"Sweden (SE)","23.01.2024 23:00 - 24.01.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8626","n/e","6035","969","n/e","0","n/e","n/e","6265"
"Sweden (SE)","24.01.2024 00:00 - 24.01.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6715","n/e","6061","883","n/e","0","n/e","n/e","5713"
"Sweden (SE)","24.01.2024 01:00 - 24.01.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5468","n/e","6062","850","n/e","0","n/e","n/e","5898"
"Sweden (SE)","24.01.2024 02:00 - 24.01.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5228","n/e","6068","864","n/e","0","n/e","n/e","6299"
"Sweden (SE)","24.01.2024 03:00 - 24.01.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5036","n/e","6082","871","n/e","0","n/e","n/e","6821"
"Sweden (SE)","24.01.2024 04:00 - 24.01.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5005","n/e","6089","872","n/e","0","n/e","n/e","7098"
"Sweden (SE)","24.01.2024 05:00 - 24.01.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5480","n/e","6086","893","n/e","0","n/e","n/e","7031"
"Sweden (SE)","24.01.2024 06:00 - 24.01.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6657","n/e","6057","998","n/e","0","n/e","n/e","6748"
"Sweden (SE)","24.01.2024 07:00 - 24.01.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9859","n/e","6057","1085","n/e","0","n/e","n/e","6649"
"Sweden (SE)","24.01.2024 08:00 - 24.01.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11030","n/e","6068","1084","n/e","0","n/e","n/e","6405"
"Sweden (SE)","24.01.2024 09:00 - 24.01.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11219","n/e","6069","1074","n/e","4","n/e","n/e","6179"
"Sweden (SE)","24.01.2024 10:00 - 24.01.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11326","n/e","6085","1077","n/e","12","n/e","n/e","5960"
"Sweden (SE)","24.01.2024 11:00 - 24.01.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11334","n/e","6087","1062","n/e","18","n/e","n/e","5476"
"Sweden (SE)","24.01.2024 12:00 - 24.01.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10562","n/e","6087","1101","n/e","20","n/e","n/e","5181"
"Sweden (SE)","24.01.2024 13:00 - 24.01.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10333","n/e","6087","1105","n/e","18","n/e","n/e","4804"
